id,parent_id,name,name_en,area
820305,8203,รมณีย์,ROMMANI,
820401,8204,ถ้ำ,THAM,
820402,8204,กระโสม,KRASOM,
820402,8204,กระโสม,KRASOM,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820403,8204,กะไหล,KALAI,
820404,8204,ท่าอยู่,THA YU,
820404,8204,ท่าอยู่,THA YU,
820405,8204,หล่อยูง,LO YUNG,
820405,8204,หล่อยูง,LO YUNG,
820405,8204,หล่อยูง,LO YUNG,
820405,8204,หล่อยูง,LO YUNG,
820406,8204,โคกกลอย,KHOK KLOI,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820407,8204,คลองเคียน,KHLONG KHIAN,
820501,8205,ตะกั่วป่า,TAKUA PA,
820502,8205,บางนายสี,BANG NAI SI,
820503,8205,บางไทร,BANG SAI,
820504,8205,บางม่วง,BANG MUANG,
820504,8205,บางม่วง,BANG MUANG,
820505,8205,ตำตัว,TAMTUA,
820506,8205,โคกเคียน,KHOK KHIAN,
820507,8205,คึกคัก,KHUEK KHAK,
820508,8205,เกาะคอเขา,KO KHO KHAO,
820508,8205,เกาะคอเขา,KO KHO KHAO,
820508,8205,เกาะคอเขา,KO KHO KHAO,
820601,8206,คุระ,KHURA,
820601,8206,คุระ,KHURA,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820602,8206,บางวัน,BANG WAN,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820603,8206,เกาะพระทอง,KO PHRA THONG,
820605,8206,แม่นางขาว,MAE NANG KHAO,
820605,8206,แม่นางขาว,MAE NANG KHAO,
820605,8206,แม่นางขาว,MAE NANG KHAO,
820605,8206,แม่นางขาว,MAE NANG KHAO,
820605,8206,แม่นางขาว,MAE NANG KHAO,
820605,8206,แม่นางขาว,MAE NANG KHAO,
820701,8207,ทับปุด,THAP PUT,
820702,8207,มะรุ่ย,MARUI,
820703,8207,บ่อแสน,BO SAEN,
820704,8207,ถ้ำทองหลาง,THAM THONG LANG,
820705,8207,โคกเจริญ,KHOK CHAROEN,
820706,8207,บางเหรียง,BANG RIANG,
820801,8208,ท้ายเหมือง,THAI MUEANG,
820801,8208,ท้ายเหมือง,THAI MUEANG,
820802,8208,นาเตย,NA TOEI,
820803,8208,บางทอง,BANG THONG,
820804,8208,ทุ่งมะพร้าว,THUNG MAPHRAO,
820805,8208,ลำภี,LAM PHI,
820806,8208,ลำแก่น,LAM KAEN,
830101,8301,ตลาดใหญ่,TALAT YAI,
830102,8301,ตลาดเหนือ,TALAT NUEA,
830103,8301,เกาะแก้ว,KO KAEO,
830103,8301,เกาะแก้ว,KO KAEO,
830103,8301,เกาะแก้ว,KO KAEO,
830103,8301,เกาะแก้ว,KO KAEO,
830103,8301,เกาะแก้ว,KO KAEO,
830104,8301,รัษฎา,RATSADA,
830105,8301,วิชิต,WICHIT,
830105,8301,วิชิต,WICHIT,
830105,8301,วิชิต,WICHIT,
830106,8301,ฉลอง,CHALONG,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830107,8301,ราไวย์,RAWAI,
830108,8301,กะรน,KARON,
830108,8301,กะรน,KARON,
830201,8302,กะทู้,KATHU,
830202,8302,ป่าตอง,PA TONG,
830203,8302,กมลา,KAMALA,
830301,8303,เทพกระษัตรี,THEP KRASATTRI,
830302,8303,ศรีสุนทร,SI SUNTHON,
830302,8303,ศรีสุนทร,SI SUNTHON,
830303,8303,เชิงทะเล,CHOENG THALE,
830303,8303,เชิงทะเล,CHOENG THALE,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830304,8303,ป่าคลอก,PA KHLOK,
830305,8303,ไม้ขาว,MAI KHAO,
830305,8303,ไม้ขาว,MAI KHAO,
830305,8303,ไม้ขาว,MAI KHAO,
830306,8303,สาคู,SAKHU,
840101,8401,ตลาด,TALAT,
840102,8401,มะขามเตี้ย,MAKHAM TIA,
840103,8401,วัดประดู่,WAT PRADU,
840104,8401,ขุนทะเล,KHUN THALE,
840105,8401,บางใบไม้,BANG BAI MAI,
840106,8401,บางชนะ,BANG CHANA,
840107,8401,คลองน้อย,KHLONG NOI,
840108,8401,บางไทร,BANG SAI,
840109,8401,บางโพธิ์,BANG PHO,
840110,8401,บางกุ้ง,BANG KUNG,
840111,8401,คลองฉนาก,KHLONG CHANAK,
840111,8401,คลองฉนาก,KHLONG CHANAK,
840111,8401,คลองฉนาก,KHLONG CHANAK,
840201,8402,ท่าทองใหม่,THA THONG MAI,
840202,8402,ท่าทอง,THA THONG,
840203,8402,กะแดะ,KADAE,
840204,8402,ทุ่งกง,THUNG KONG,
840205,8402,กรูด,KRUT,
840206,8402,ช้างซ้าย,CHANG SAI,
840207,8402,พลายวาส,PHLAI WAT,
840208,8402,ป่าร่อน,PA RON,
840209,8402,ตะเคียนทอง,TAKHIAN THONG,
840210,8402,ช้างขวา,CHANG KHWA,
840211,8402,ท่าอุแท,THA UTHAE,
840212,8402,ทุ่งรัง,THUNG RANG,
840213,8402,คลองสระ,KHLONG SA,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840301,8403,ดอนสัก,DON SAK,
840302,8403,ชลคราม,CHON KHRAM,
840303,8403,ไชยคราม,CHAI KHRAM,
840304,8403,ปากแพรก,PAK PHRAEK,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840401,8404,อ่างทอง,ANG THONG,
840402,8404,ลิปะน้อย,LIPA NOI,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840403,8404,ตลิ่งงาม,TALING NGAM,
840404,8404,หน้าเมือง,NA MUEANG,
840405,8404,มะเร็ต,MARET,
840406,8404,บ่อผุด,BO PHUT,
840406,8404,บ่อผุด,BO PHUT,
840406,8404,บ่อผุด,BO PHUT,
840406,8404,บ่อผุด,BO PHUT,
840406,8404,บ่อผุด,BO PHUT,
840407,8404,แม่น้ำ,MAENAM,
840501,8405,เกาะพะงัน,KO PHA-NGAN,
840501,8405,เกาะพะงัน,KO PHA-NGAN,
840501,8405,เกาะพะงัน,KO PHA-NGAN,
840501,8405,เกาะพะงัน,KO PHA-NGAN,
840502,8405,บ้านใต้,BAN TAI,
840502,8405,บ้านใต้,BAN TAI,
840503,8405,เกาะเต่า,KO TAO,
840601,8406,ตลาดไชยา,TALAT CHAIYA,
840602,8406,พุมเรียง,PHUM RIANG,
840603,8406,เลม็ด,LAMET,
840604,8406,เวียง,WIANG,
840605,8406,ทุ่ง,THUNG,
840606,8406,ป่าเว,PA WE,
840607,8406,ตะกรบ,TAKROP,
840608,8406,โมถ่าย,MO THAI,
840609,8406,ปากหมาก,PAK MAK,
840701,8407,ท่าชนะ,THA CHANA,
840702,8407,สมอทอง,SAMO THONG,
840703,8407,ประสงค์,PRASONG,
840704,8407,คันธุลี,KHAN THULI,
840705,8407,วัง,WANG,
840706,8407,คลองพา,KHLONG PHA,
840801,8408,ท่าขนอน,THA KHANON,
840802,8408,บ้านยาง,BAN YANG,
840803,8408,น้ำหัก,NAM HAK,
840806,8408,กะเปา,KAPAO,
840807,8408,ท่ากระดาน,THA KRADAN,
840808,8408,ย่านยาว,YAN YAO,
840809,8408,ถ้ำสิงขร,THAM SINGKHON,
840810,8408,บ้านทำเนียบ,BAN THAMNIAP,
840901,8409,เขาวง,KHAO WONG,
840902,8409,พะแสง,PHASAENG,
840903,8409,พรุไทย,PHRU THAI,
840904,8409,เขาพัง,KHAO PHANG,
841001,8410,พนม,PHANOM,
841002,8410,ต้นยวน,TON YUAN,
841003,8410,คลองศก,KHLONG SOK,
841004,8410,พลูเถื่อน,PHLU THUEAN,
841005,8410,พังกาญจน์,PHANG KAN,
841006,8410,คลองชะอุ่น,KHLONG CHA-UN,
841101,8411,ท่าฉาง,THA CHANG,
841102,8411,ท่าเคย,THA KHOEI,
841103,8411,คลองไทร,KHLONG SAI,
841104,8411,เขาถ่าน,KHAO THAN,
841105,8411,เสวียด,SAWIAT,
841106,8411,ปากฉลุย,PAK CHALUI,
841201,8412,นาสาร,NA SAN,
841202,8412,พรุพี,PHRU PHI,
841203,8412,ทุ่งเตา,THUNG TAO,
841204,8412,ลำพูน,LAMPHUN,
841205,8412,ท่าชี,THA CHI,
841206,8412,ควนศรี,KHUAN SI,
841207,8412,ควนสุบรรณ,KHUAN SUBAN,
841208,8412,คลองปราบ,KHLONG PRAP,
841209,8412,น้ำพุ,NAMPHU,
841210,8412,ทุ่งเตาใหม่,THUNG TAO MAI,
841211,8412,เพิ่มพูนทรัพย์,PHOEM PHUN SAP,
841301,8413,บ้านนา,BAN NA,
841302,8413,ท่าเรือ,THA RUEA,
841303,8413,ทรัพย์ทวี,SAP THAWI,
841304,8413,นาใต้,NA TAI,
841401,8414,เคียนซา,KHIAN SA,
841402,8414,พ่วงพรมคร,PHUANG PHROMKHON,
841403,8414,เขาตอก,KHAO TOK,
841404,8414,อรัญคามวารี,ARAN KHAM WARI,
841405,8414,บ้านเสด็จ,BAN SADET,
841501,8415,เวียงสระ,WIANG SA,
841502,8415,บ้านส้อง,BAN SONG,
841503,8415,คลองฉนวน,KHLONG CHANUAN,
841504,8415,ทุ่งหลวง,THUNG LUANG,
841505,8415,เขานิพันธ์,KHAO NIPHAN,
841601,8416,อิปัน,I PAN,
841602,8416,สินปุน,SIN PUN,
841603,8416,บางสวรรค์,BANG SAWAN,
841604,8416,ไทรขึง,SAI KHUENG,
841605,8416,สินเจริญ,SIN CHAROEN,
841606,8416,ไทรโสภา,SAI SOPHA,
841607,8416,สาคู,SAKHU,
841701,8417,ท่าข้าม,THA KHAM,
841702,8417,ท่าสะท้อน,THA SATHON,
841703,8417,ลีเล็ด,LI LET,
841703,8417,ลีเล็ด,LI LET,
841704,8417,บางมะเดื่อ,BANG MADUEA,
841705,8417,บางเดือน,BANG DUEAN,
841706,8417,ท่าโรงช้าง,THA RONG CHANG,
841707,8417,กรูด,KRUT,
841708,8417,พุนพิน,PHUNPHIN,
841709,8417,บางงอน,BANG NGON,
841710,8417,ศรีวิชัย,SI WICHAI,
841711,8417,น้ำรอบ,NAM ROP,
841712,8417,มะลวน,MALUAN,
841713,8417,หัวเตย,HUA TOEI,
841714,8417,หนองไทร,NONG SAI,
841715,8417,เขาหัวควาย,KHAO HUA KHWAI,
841716,8417,ตะปาน,TAPAN,
841801,8418,สองแพรก,SONG PHRAEK,
841802,8418,ชัยบุรี,CHAI BURI,
841803,8418,คลองน้อย,KHLONG NOI,
841804,8418,ไทรทอง,SAI THONG,
841901,8419,ตะกุกใต้,TAKUK TAI,
841902,8419,ตะกุกเหนือ,TAKUK NUEA,
850101,8501,เขานิเวศน์,KHAO NIWET,
850102,8501,ราชกรูด,RATCHAKRUT,
850102,8501,ราชกรูด,RATCHAKRUT,
850102,8501,ราชกรูด,RATCHAKRUT,
850103,8501,หงาว,NGAO,
850103,8501,หงาว,NGAO,
850103,8501,หงาว,NGAO,
850104,8501,บางริ้น,BANG RIN,
850105,8501,ปากน้ำ,PAK NAM,
850106,8501,บางนอน,BANG NON,
850107,8501,หาดส้มแป้น,HAT SOM PAEN,
850108,8501,ทรายแดง,SAI DAENG,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850109,8501,เกาะพยาม,KO PHAYAM,
850201,8502,ละอุ่นใต้,LA-UN TAI,
850202,8502,ละอุ่นเหนือ,LA-UN NUEA,
850203,8502,บางพระใต้,BANG PHRA TAI,
850204,8502,บางพระเหนือ,BANG PHRA NUEA,
850205,8502,บางแก้ว,BANG KAEO,
850206,8502,ในวงเหนือ,NAI WONG NUEA,
850207,8502,ในวงใต้,NAI WONG TAI,
850301,8503,ม่วงกลวง,MUANG KLUANG,
850301,8503,ม่วงกลวง,MUANG KLUANG,
850302,8503,กะเปอร์,KAPOE,
850303,8503,เชี่ยวเหลียง,CHIAO LIANG,
850304,8503,บ้านนา,BAN NA,
850305,8503,บางหิน,BANG HIN,
850401,8504,น้ำจืด,NAM CHUET,
850402,8504,น้ำจืดน้อย,NAM CHUET NOI,
850403,8504,มะมุ,MAMU,
850404,8504,ปากจั่น,PAK CHAN,
850405,8504,ลำเลียง,LAMLIANG,
850406,8504,จ.ป.ร.,CHO.PO.RO.,
850407,8504,บางใหญ่,BANG YAI,
850501,8505,นาคา,NA KHA,
850501,8505,นาคา,NA KHA,
850502,8505,กำพวน,KAMPHUAN,
850502,8505,กำพวน,KAMPHUAN,
850502,8505,กำพวน,KAMPHUAN,
850502,8505,กำพวน,KAMPHUAN,
860101,8601,ท่าตะเภา,THA TAPHAO,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860102,8601,ปากน้ำ,PAK NAM,
860103,8601,ท่ายาง,THA YANG,
860104,8601,บางหมาก,BANG MAK,
860105,8601,นาทุ่ง,NA THUNG,
860106,8601,นาชะอัง,NA CHA-ANG,
860107,8601,ตากแดด,TAK DAET,
860108,8601,บางลึก,BANG LUEK,
860109,8601,หาดพันไกร,HAT PHAN KRAI,
860110,8601,วังไผ่,WANG PHAI,
860111,8601,วังใหม่,WANG MAI,
860112,8601,บ้านนา,BAN NA,
860113,8601,ขุนกระทิง,KHUN KRATHING,
860114,8601,ทุ่งคา,THUNG KHA,
860114,8601,ทุ่งคา,THUNG KHA,
860115,8601,วิสัยเหนือ,WISAI NUEA,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860116,8601,หาดทรายรี,HAT SAI RI,
860117,8601,ถ้ำสิงห์,THAM SING,
860201,8602,ท่าแซะ,THA SAE,
860202,8602,คุริง,KHU RING,
860203,8602,สลุย,SALUI,
860204,8602,นากระตาม,NA KRATAM,
860205,8602,รับร่อ,RAP RO,
860206,8602,ท่าข้าม,THA KHAM,
860207,8602,หงษ์เจริญ,HONG CHAROEN,
860208,8602,หินแก้ว,HIN KAEO,
860209,8602,ทรัพย์อนันต์,SAP ANAN,
860210,8602,สองพี่น้อง,SONG PHI NONG,
860301,8603,บางสน,BANG SON,
860302,8603,ทะเลทรัพย์,THALE SAP,
860303,8603,สะพลี,SAPHLI,
860303,8603,สะพลี,SAPHLI,
860304,8603,ชุมโค,CHUM KHO,
860304,8603,ชุมโค,CHUM KHO,
860305,8603,ดอนยาง,DON YANG,
860306,8603,ปากคลอง,PAK KHLONG,
860306,8603,ปากคลอง,PAK KHLONG,
860306,8603,ปากคลอง,PAK KHLONG,
860306,8603,ปากคลอง,PAK KHLONG,
860306,8603,ปากคลอง,PAK KHLONG,
860306,8603,ปากคลอง,PAK KHLONG,
860306,8603,ปากคลอง,PAK KHLONG,
860307,8603,เขาไชยราช,KHAO CHAIYARAT,
860401,8604,หลังสวน,LANG SUAN,
860402,8604,ขันเงิน,KHAN NGOEN,
860403,8604,ท่ามะพลา,THA MAPHLA,
860404,8604,นาขา,NA KHA,
860405,8604,นาพญา,NA PHAYA,
860406,8604,บ้านควน,BAN KHUAN,
860407,8604,บางมะพร้าว,BANG MAPHRAO,
860408,8604,บางน้ำจืด,BANG NAM CHUET,
860408,8604,บางน้ำจืด,BANG NAM CHUET,
860409,8604,ปากน้ำ,PAK NAM,
860410,8604,พ้อแดง,PHO DAENG,
860411,8604,แหลมทราย,LAEM SAI,
860412,8604,วังตะกอ,WANG TAKO,
860413,8604,หาดยาย,HAT YAI,
860501,8605,ละแม,LAMAE,
860502,8605,ทุ่งหลวง,THUNG LUANG,
860503,8605,สวนแตง,SUAN TAENG,
860504,8605,ทุ่งคาวัด,THUNG KHA WAT,
860601,8606,พะโต๊ะ,PHATO,
860602,8606,ปากทรง,PAK SONG,
860603,8606,ปังหวาน,PANG WAN,
860604,8606,พระรักษ์,PHRARAK,
860701,8607,นาโพธิ์,NA PHO,
860702,8607,สวี,SAWI,
860703,8607,ทุ่งระยะ,THUNG RAYA,
860704,8607,ท่าหิน,THA HIN,
860704,8607,ท่าหิน,THA HIN,
860705,8607,ปากแพรก,PAK PHRAEK,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860706,8607,ด่านสวี,DAN SAWI,
860707,8607,ครน,KHRON,
860708,8607,วิสัยใต้,WISAI TAI,
860709,8607,นาสัก,NA SAK,
860710,8607,เขาทะลุ,KHAO THALU,
860711,8607,เขาค่าย,KHAO KHAI,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860801,8608,ปากตะโก,PAK TAKO,
860802,8608,ทุ่งตะไคร,THUNG TAKHRAI,
860803,8608,ตะโก,TAKO,
860804,8608,ช่องไม้แก้ว,CHONG MAI KAEO,
900101,9001,บ่อยาง,BO YANG,
900101,9001,บ่อยาง,BO YANG,
900101,9001,บ่อยาง,BO YANG,
900102,9001,เขารูปช้าง,KHAO RUP CHANG,
900103,9001,เกาะแต้ว,KO TAEO,
900104,9001,พะวง,PHAWONG,
900105,9001,ทุ่งหวัง,THUNG WANG,
900106,9001,เกาะยอ,KO YO,
900106,9001,เกาะยอ,KO YO,
900201,9002,จะทิ้งพระ,CHATHING PHRA,
900202,9002,กระดังงา,KRADANG NGA,
900203,9002,สนามชัย,SANAM CHAI,
900204,9002,ดีหลวง,DI LUANG,
900205,9002,ชุมพล,CHUMPHON,
900206,9002,คลองรี,KHLONG RI,
900207,9002,คูขุด,KHU KHUT,
900207,9002,คูขุด,KHU KHUT,
900208,9002,ท่าหิน,THA HIN,
900209,9002,วัดจันทร์,WAT CHAN,
900210,9002,บ่อแดง,BO DAENG,
900211,9002,บ่อดาน,BO DAN,
900301,9003,บ้านนา,BAN NA,
900302,9003,ป่าชิง,PA CHING,
900303,9003,สะพานไม้แก่น,SAPHAN MAI KAEN,
900304,9003,สะกอม,SAKOM,
900305,9003,นาหว้า,NA WA,
900306,9003,นาทับ,NA THAP,
900307,9003,น้ำขาว,NAM KHAO,
900308,9003,ขุนตัดหวาย,KHUN TAT WAI,
900309,9003,ท่าหมอไทร,THA MO SAI,
900310,9003,จะโหนง,CHANONG,
900311,9003,คู,KHU,
900312,9003,แค,KHAE,
900313,9003,คลองเปียะ,KHLONG PIA,
900314,9003,ตลิ่งชัน,TALING CHAN,
900401,9004,นาทวี,NA THAWI,
900402,9004,ฉาง,CHANG,
900403,9004,นาหมอศรี,NA MO SI,
900404,9004,คลองทราย,KHLONG SAI,
900405,9004,ปลักหนู,PLAK NU,
900406,9004,ท่าประดู่,THA PRADU,
900407,9004,สะท้อน,SATHON,
900408,9004,ทับช้าง,THAP CHANG,
900409,9004,ประกอบ,PRAKOP,
900410,9004,คลองกวาง,KHLONG KWANG,
900501,9005,เทพา,THEPHA,
900502,9005,ปากบาง,PAK BANG,
900503,9005,เกาะสะบ้า,KO SABA,
900504,9005,ลำไพล,LAM PHLI,
900505,9005,ท่าม่วง,THA MUANG,
900506,9005,วังใหญ่,WANG YAI,
900507,9005,สะกอม,SAKOM,
900601,9006,สะบ้าย้อย,SABA YOI,
900602,9006,ทุ่งพอ,THUNG PHO,
900603,9006,เปียน,PIAN,
900604,9006,บ้านโหนด,BAN NOT,
900605,9006,จะแหน,CHA NAE,
900606,9006,คูหา,KHUHA,
900607,9006,เขาแดง,KHAO DAENG,
900608,9006,บาโหย,BAHOI,
900609,9006,ธารคีรี,THAN KHIRI,
900701,9007,ระโนด,RANOT,
900702,9007,คลองแดน,KHLONG DAEN,
900703,9007,ตะเครียะ,TAKHRIA,
900704,9007,ท่าบอน,THA BON,
900705,9007,บ้านใหม่,BAN MAI,
900706,9007,บ่อตรุ,BO TRU,
900707,9007,ปากแตระ,PAK TRAE,
900708,9007,พังยาง,PHANG YANG,
900709,9007,ระวะ,RAWA,
900710,9007,วัดสน,WAT SON,
900711,9007,บ้านขาว,BAN KHAO,
900712,9007,แดนสงวน,DAEN SA-NGUAN,
900801,9008,เกาะใหญ่,KO YAI,
900801,9008,เกาะใหญ่,KO YAI,
900801,9008,เกาะใหญ่,KO YAI,
900801,9008,เกาะใหญ่,KO YAI,
900801,9008,เกาะใหญ่,KO YAI,
900802,9008,โรง,RONG,
900803,9008,เชิงแส,CHOENG SAE,
900804,9008,กระแสสินธุ์,KRASAE SIN,
900901,9009,กำแพงเพชร,KAMPHAENG PHET,
900902,9009,ท่าชะมวง,THA CHAMUANG,
900903,9009,คูหาใต้,KHUHA TAI,
900904,9009,ควนรู,KHUAN RU,
900909,9009,เขาพระ,KHAO PHRA,
901001,9010,สะเดา,SADAO,
901002,9010,ปริก,PRIK,
901003,9010,พังลา,PHANG LA,
